id,name,security,cost_index
30000688,ZFJH-T,-0.1001644564,0
30000689,I-1B7X,-0.1576960689,0
30000690,G15Z-W,-0.0866886396,0
30000691,AH8-Q7,-0.1924305650,0
30000692,SD4A-2,-0.2566327519,0
30000693,U6K-RG,-0.2066479112,0
30000694,V-S9YY,-0.1256356118,0
30000695,F2-NXA,-0.1798629824,0
30000696,NSBE-L,-0.1622354079,0
30000697,8Q-T7B,-0.0630912082,0
30000698,WV0D-1,-0.0803935736,0
30000699,ZNF-OK,-0.0310707251,0
30000700,C8-7AS,-0.0123103506,0
30000701,4E-EZS,-0.0248305160,0
30000702,A-80UA,-0.0069415853,0
30000703,U2-28D,-0.3413324372,0
30000704,LQ-OAI,-0.5395398415,0
30000705,5-MQQ7,-0.3748784927,0
30000706,6-EQYE,-0.4048837111,0
30000707,03-OR2,-0.1696835490,0
30000708,JLO-Z3,-0.2024698591,0
30000709,IAK-JW,-0.7830696350,0
30000710,KZFV-4,-0.6745795907,0
30000711,WO-GC0,-0.7894042020,0
30000712,RYC-19,-0.8838926563,0
30000713,X2-ZA5,-0.9005847974,0
30000714,28Y9-P,-0.6852190088,0
30000715,Q4C-S5,-0.6792392417,0
30000716,B-1UJC,-0.5307990849,0
30000717,Q-NA5H,-0.7176751140,0
30000718,4-CM8I,-0.5093496518,0
30000719,ZDB-HT,-0.5843460873,0
30000720,1QZ-Y9,-0.4383996132,0
30000721,HJ-BCH,-0.0283579963,0
30000722,QPTT-F,-0.0161742008,0
30000723,9M-M0P,-0.0109968856,0
30000724,9BC-EB,-0.0249626527,0
30000725,WFFE-4,-0.0224903286,0
30000726,71-UTX,-0.0292272637,0
30000727,PU-UMM,-0.0139167036,0
30000728,6-KPAB,-0.0105409832,0
30000729,Y5-E1U,-0.0335375956,0
30000730,4-43BW,-0.3508743357,0
30000731,8CN-CH,-0.3207357971,0
30000732,V-F6DQ,-0.2899610659,0
30000733,3S-6VU,-0.2074316941,0
30000734,1-7HVI,-0.4027144677,0
30000735,OX-S7P,-0.4607038722,0
30000736,KDG-TA,-0.1791473727,0
30000737,KD-KPR,-0.4157180459,0
30000738,PT-21C,-0.1767231245,0
30000739,Z182-R,-0.2155496980,0
30000740,EKPB-3,-0.3553323237,0
30000741,5M2-KP,-0.4001293978,0
30000742,TK-DLH,-0.3089953560,0
30000743,C8H5-X,-0.1492839802,0
30000744,O-7LAI,-0.0815947082,0
30000745,7L3-JS,-0.1195386874,0
30000746,WF4C-8,-0.1712771020,0
30000747,TZN-2V,-0.1526766545,0
30000748,8EF-58,-0.2797526549,0
30000749,4DS-OI,-0.2006353240,0
30000750,XQP-9C,-0.1550186335,0
30000751,W-6GBI,-0.1977724145,0
30000752,XKH-6O,-0.1452237129,0
30000753,S0U-MO,-0.2546622710,0
30000754,F39H-1,-0.1696129120,0
30000755,V-QXXK,-0.2321039410,0
30000756,2-Q4YG,-0.1103811281,0
30000757,2JT-3Q,-0.1021093810,0
30000758,I3CR-F,-0.1598307559,0
30000759,7-JT09,-0.0887570080,0
30000760,AGCP-I,-0.1403204675,0
30000761,M4-GJ6,-0.1569205312,0
30000762,5-2PQU,-0.0809600941,0
30000763,SN9-3Z,-0.1435223016,0
30000764,6BJH-3,-0.0546218033,0
30000765,U-UTU9,-0.0420901580,0
30000766,1TG7-W,-0.0590202799,0
30000767,QYD-WK,-0.0445868476,0
30000768,R959-U,-0.0607290633,0
30000769,A-TJ0G,-0.0851892836,0
30000770,88A-RA,-0.2864100839,0
30000771,8G-2FP,-0.2113610590,0
30000772,C-J6MT,-0.2887451608,0
30000773,78-0R6,-0.2569041839,0
30000774,MSG-BZ,-0.2762124099,0
30000775,8-WYQZ,-0.2303424254,0
30000776,4M-QXK,-0.1487592760,0
30000777,X5-0EM,-0.2503766393,0
30000778,G-EURJ,-0.2863172610,0
30000779,SHBF-V,-0.2924155138,0
30000780,RERZ-L,-0.2203176208,0
30000781,0UBC-R,-0.2143566489,0
30000782,3U-48K,-0.2137161140,0
30000783,EFM-C4,-0.4819140155,0
30000784,YPW-M4,-0.5424412340,0
30000785,Q7-FZ8,-0.5464866270,0
30000786,L5-UWT,-0.6511063967,0
30000787,74-VZA,-0.7233810295,0
30000788,I-1QKL,-0.5766920840,0
30000789,GK5Z-T,-0.5284307372,0
30000790,RQN-OO,-0.3905020901,0
30000791,67Y-NR,-0.2562016470,0
30000792,GDHN-K,-0.3673660864,0
30000793,QTME-D,-0.4527429207,0
30000794,A24L-V,-0.4778218403,0
30000795,4CJ-AC,-0.2049159166,0
30000796,EUU-4N,-0.6807733743,0
30000797,Q-3HS5,-0.5788729116,0
30000798,3AE-CP,-0.6742307515,0
30000799,0-VG7A,-0.4304980243,0
30000800,9OLQ-6,-0.7859782641,0
30000801,MOCW-2,-0.8165413087,0
30000802,ZO-4AR,-0.2940069549,0
30000803,MJ-LGH,-0.2591845321,0
30000804,F2A-GX,-0.2610427909,0
30000805,RD-FWY,-0.1849849353,0
30000806,VBPT-T,-0.3177060533,0
30000807,KS-1TS,-0.4474549525,0
30000808,X0-6LH,-0.7143096910,0
30000809,FN0-QS,-0.8493746886,0
30000810,F3-8X2,-0.5421197244,0
30000811,N7-BIY,-0.6463984327,0
30000812,TTP-2B,-0.9331987878,0
30000813,LVL-GZ,-0.9597096467,0
30000814,EJ48-O,-0.1027489011,0
30000815,ROJ-B0,-0.1909170108,0
30000816,DFH-V5,-0.3232028212,0
30000817,B-II34,-0.0864460960,0
30000818,4LB-EL,-0.3880961039,0
30000819,UDE-FX,-0.4105137041,0
30000820,5IH-GL,-0.5092451557,0
30000821,C1G-XC,-0.5640370414,0
30000822,04-EHC,-0.5604053831,0
30000823,3-0FYP,-0.4918123010,0
30000824,N-O53U,-0.4258575554,0
30000825,HZ-O18,-0.4200596207,0
30000826,D-P1EH,-0.5375865106,0
30000827,74L2-U,-0.5299330565,0
30000828,HL-VZX,-0.4957296434,0
30000829,38NZ-1,-0.5354515842,0
30000830,W-MF6J,-0.5135102181,0
30000831,O-9G5Y,-0.5209787079,0
30000832,27-HP0,-0.6407402996,0
30000833,X1-IZ0,-0.5901914981,0
30000834,RZ-TI6,-0.7659495698,0
30000835,FX4L-2,-0.7557006018,0
30000836,1ZF-PJ,-0.8623021704,0
30000837,HFC-AQ,-0.9292927395,0
30000838,0-6VZ5,-0.4991567887,0
30000839,GB-6X5,-0.5246538574,0
30000840,7EX-14,-0.5574444575,0
30000841,N7-KGJ,-0.5937019562,0
30000842,VD-8QY,-0.5606207422,0
30000843,J-ZYSZ,-0.5125586114,0
30000844,5C-RPA,-0.4979423806,0
30000845,CR2-PQ,-0.4993716816,0
30000846,E-OGL4,-0.2855596591,0
30000847,J-GAMP,-0.2422942130,0
30000848,M-OEE8,-0.2183287931,0
30000849,V0DF-2,-0.2094487527,0
30000850,FY0W-N,-0.1934511544,0
30000851,MJI3-8,-0.2045017387,0
30000852,A-DDGY,-0.2063542752,0
30000853,F-RT6Q,-0.2498588453,0
30000854,B-S42H,-0.2231977273,0
30000855,NL6V-7,-0.2557477375,0
30000856,F-749O,-0.2365192933,0
30000857,0-YMBJ,-0.1589990047,0
30000858,UMI-KK,-0.1694787389,0
30000859,GKP-YT,-0.2106737910,0
30000860,AW1-2I,-0.2154247309,0
30000861,15W-GC,-0.3229769218,0
30000862,N-FK87,-0.2642166918,0
30000863,C2X-M5,-0.3739772919,0
30000864,MSHD-4,-0.4407396089,0
30000865,H-W9TY,-0.4601548281,0
30000866,PNDN-V,-0.3107371001,0
30000867,D7-ZAC,-0.5202363886,0
30000868,SH1-6P,-0.5656139356,0
30000869,TRKN-L,-0.6789916463,0
30000870,O-0ERG,-0.7267119544,0
30000871,WH-JCA,-0.7289173243,0
30000872,Q-CAB2,-0.7756454635,0
30000873,PBD-0G,-0.2304382391,0
30000874,L-1HKR,-0.2547234953,0
30000875,9GI-FB,-0.2642379203,0
30000876,3G-LHB,-0.2087663222,0
30000877,DBT-GB,-0.2457237278,0
30000878,U-W3WS,-0.1593171977,0
30000879,DL1C-E,-0.1298659530,0
30000880,YLS8-J,-0.1092496172,0
30000881,2ISU-Y,-0.1263630348,0
30000882,X-CFN6,-0.0958331038,0
30000883,9SL-K9,-0.0963088369,0
30000884,Y-PZHM,-0.0924183839,0
30000885,OY-UZ1,-0.1304082868,0
30000886,S8-NSQ,-0.2045517563,0
30000887,GIH-ZG,-0.2411964449,0
30000888,V7-FB4,-0.2492471690,0
30000889,XD-TOV,-0.2683656225,0
30000890,K-6SNI,-0.2724330266,0
30000891,L-VXTK,-0.2677874962,0
30000892,C8VC-S,-0.2728061060,0
30000893,W-UQA5,-0.3027841175,0
30000894,W6VP-Y,-0.7766049022,0
30000895,IMK-K1,-0.7763798373,0
30000896,NJ4X-S,-0.7212632673,0
30000897,F-G7BO,-0.5931866591,0
30000898,2CG-5V,-0.6127261332,0
30000899,QFF-O6,-0.5384330986,0
30000900,NIH-02,-0.0445461924,0
30000901,JPL-RA,-0.0993571773,0
30000902,NK-7XO,-0.0184411606,0
30000903,E02-IK,-0.0609315665,0
30000904,N-DQ0D,-0.0674851205,0
30000905,M-MD3B,-0.1193458346,0
30000906,FVXK-D,-0.3829289822,0
30000907,6EG7-R,-0.7053432997,0
30000908,56D-TC,-0.6989712622,0
30000909,2X7Z-L,-0.5540875623,0
30000910,8DL-CP,-0.8387200807,0
30000911,UMDQ-6,-0.8714045362,0
30000912,504Z-V,-0.0903194024,0
30000913,F8K-WQ,-0.0228984198,0
30000914,AB-FZE,-0.1089965972,0
30000915,N-6Z8B,-0.0761857653,0
30000916,YUY-LM,-0.0172835894,0
30000917,NE-3GR,-0.0320258062,0
30000918,Y4-GQV,-0.0209094218,0
30000919,7-IDWY,-0.0087122669,0
30000920,AZF-GH,-0.0268462076,0
30000921,UT-UZB,-0.0084748990,0
30000922,M-EKDF,-0.0047093662,0
30000923,CRXA-Y,-0.0754463728,0
30000924,VXO-OM,-0.0033158832,0
30000925,BY5-V8,-0.0072238351,0
30000926,TET3-B,-0.0170198240,0
30000927,VKU-BG,-0.5463953612,0
30000928,WPR-EI,-0.4558152370,0
30000929,0NV-YU,-0.2868263449,0
30000930,V-2GYS,-0.1943594426,0
30000931,168-6H,-0.1319692739,0
30000932,W-RFUO,-0.1560803572,0
30000933,AI-EVH,-0.0582776682,0
30000934,F-MKH3,-0.1174299199,0
30000935,ZM-DNR,-0.0670590986,0
30000936,GF-3FL,-0.4337046073,0
30000937,ZJ-GOU,-0.1466198143,0
30000938,QQ3-YI,-0.2511537362,0
30000939,9-34L5,-0.0780711597,0
30000940,0R-GZQ,-0.4441306067,0
30000941,QM-20X,-0.1515418913,0
30000942,8YC-AN,-0.1458745449,0
30000943,7Q-8Z2,-0.3031879699,0
30000944,SUR-F7,-0.4371039126,0
30000945,OK-6XN,-0.5608922798,0
30000946,Q2FL-T,-0.2540604321,0
30000947,Y7-XFD,-0.0518990524,0
30000948,U3K-4A,-0.7520340497,0
30000949,P1T-LP,-0.0571290958,0
30000950,R-ESG0,-0.0461012680,0
30000951,CI4M-T,-0.0301216179,0
30000952,I-QRJA,-0.0740720258,0
30000953,M-YWAL,-0.2327172198,0
30000954,DE71-9,-0.1390899795,0
30000955,7JF-0Z,-0.2675795523,0
30000956,IX8-JB,-0.0350951381,0
30000957,WTIE-6,-0.0304822386,0
30000958,Y-DSSK,-0.0204954863,0
30000959,F5-CGW,-0.0038566185,0
30000960,H9S-WC,-0.0066620782,0
30000961,B-ROFP,-0.0462231644,0
30000962,1L-AED,-0.0715186788,0
30000963,1C-953,-0.0718016640,0
30000964,SL-YBS,-0.0263571581,0
30000965,UNJ-GX,-0.0118813677,0
30000966,0PI4-E,-0.0035143471,0
30000967,6WT-BE,-0.0011807033,0
30000968,L1S-G1,-0.0153672383,0
30000969,9SNK-O,-0.0021334527,0
30000970,B-VIP9,-0.0015226961,0
30000971,LXTC-S,-0.0339260522,0
30000972,WE3-BX,-0.0160601471,0
30000973,H7O-JZ,-0.0081349311,0
30000974,H-8F5Q,-0.0157295502,0
30000975,O-RXCZ,-0.0107056404,0
30000976,4M-P1I,-0.0283439942,0
30000977,P7UZ-T,-0.2165042661,0
30000978,PUZ-IO,-0.1926576352,0
30000979,HB-1NJ,-0.1344676482,0
30000980,EOE3-N,-0.1723618341,0
30000981,F7A-MR,-0.0629222055,0
30000982,O-8SOC,-0.1048571865,0
30000983,OJOS-T,-0.3137052106,0
30000984,V89M-R,-0.5541386200,0
30000985,66U-1P,-0.4961002075,0
30000986,BRT-OP,-0.4584356712,0
30000987,JUK0-1,-0.6636258990,0
30000988,V-IH6B,-1.0000000000,0
30000989,52V6-B,-0.0281171588,0
30000990,PUC-JZ,-0.0296239889,0
30000991,SB-23C,-0.0178756615,0
30000992,5FCV-A,-0.0104026683,0
30000993,O-OVOQ,-0.0060204370,0
30000994,92-B0X,-0.0130872858,0
30000995,0-3VW8,-0.0337650311,0
30000996,28-QWU,-0.0524295857,0
30000997,UD-AOK,-0.1145659459,0
30000998,M9U-75,-0.1370624809,0
30000999,N-RAEL,-0.0265436090,0
30001000,K-IYNW,-0.1234021233,0
30001001,H-ADOC,-0.1247627998,0
30001002,G-G78S,-0.1625193886,0
30001003,UW9B-F,-0.1330498378,0
30001004,ZZ-ZWC,-0.1297870644,0
30001005,OSY-UD,-0.1593606846,0
30001006,K-MGJ7,-0.0372919554,0
30001007,JWJ-P1,-0.2232625235,0
30001008,V-IUEL,-0.1428406545,0
30001009,0SHT-A,-0.1598818991,0
30001010,D87E-A,-0.0594706039,0
30001011,K-B2D3,-0.0712150565,0
30001012,PO4F-3,-0.0880374000,0
30001013,J7A-UR,-0.3000950482,0
30001014,5E-VR8,-0.0692021394,0
30001015,V7D-JD,-0.0389717979,0
30001016,HLW-HP,-0.0227511285,0
30001017,8G-MQV,-0.0250383424,0
30001018,RA-NXN,-0.0329736379,0
30001019,VOL-MI,-0.0450979986,0
30001020,KLMT-W,-0.0176292575,0
30001021,XX9-WV,-0.0630997043,0
30001022,AAM-1A,-0.0191435788,0
30001023,EW-JR5,-0.0075653370,0
30001024,YKE4-3,-0.0070132007,0
30001025,CL-85V,-0.0181641196,0
30001026,K-QWHE,-0.0194242084,0
30001027,MDD-79,-0.0051975026,0
30001028,RMOC-W,-0.0231432130,0
30001029,ES-UWY,-0.1137474692,0
30001030,S1DP-Y,-0.0875084543,0
30001031,Y-DW5K,-0.1000957458,0
30001032,M-N7WD,-0.0799869943,0
30001033,QFEW-K,-0.1303116755,0
30001034,CVY-UC,-0.2025994768,0
30001035,EQX-AE,-0.1852603466,0
30001036,G-R4W1,-0.0098323249,0
30001037,BPK-XK,-0.0370696529,0
30001038,LJ-YSW,-0.0125139883,0
30001039,Y-K50G,-0.0316827075,0
30001040,K88X-J,-0.1271615532,0
30001041,G-0Q86,-0.0173427293,0
30001042,CL-1JE,-0.0618447725,0
30001043,J4UD-J,-0.1198134898,0
30001044,Hemin,-0.0146330064,0
30001045,Utopia,-0.0221007304,0
30001046,Jorund,-0.0073956038,0
30001047,Doril,-0.0143192774,0
30001048,Litom,-0.0417728880,0
30001049,Farit,-0.0082665962,0
30001050,Jamunda,-0.0378324918,0
30001051,TD-4XL,-0.1463752940,0
30001052,IBOX-2,-0.1120421040,0
30001053,8AB-Q4,-0.4366166610,0
30001054,VW-PXL,-0.0828096380,0
30001055,JA-G0T,-0.5261335840,0
30001056,IF-KD1,-0.0905856740,0
30001057,7-YHRX,-0.6217861250,0
30001058,Y6-9LF,-0.7539237200,0
30001059,X-PQEX,-0.5409270180,0
30001060,N-H95C,-0.5749969010,0
30001061,NSI-MW,-0.8961911580,0
30001062,N-YLOE,-0.3284804110,0
30001063,NBO-O0,-0.1434854420,0
30001064,F-TQWO,-0.4971999460,0
30001065,0-TRV1,-0.2619132720,0
30001066,13-49W,-0.1640765280,0
30001067,6UT-1K,-0.6397830350,0
30001068,O8W-5O,-0.1449548780,0
30001069,LH-PLU,-0.5949410160,0
30001070,AZA-QE,-0.7393997600,0
30001071,8-2JZA,-0.4318205200,0
30001072,ZT-L3S,-0.1749517400,0
30001073,VVB-QH,-0.3696932540,0
30001074,Z-DDVJ,-0.1799507320,0
30001075,7-2Z93,-0.6449129970,0
30001076,B-VFDD,-0.6177839840,0
30001077,A0M-R8,-0.6671461260,0
30001078,LY-WRW,-0.3838259100,0
30001079,9F-ERQ,-0.5339868370,0
30001080,QCGG-Q,-0.6281687840,0
30001081,1NZV-7,-0.6376647790,0
30001082,NIM-FY,-0.4232607490,0
30001083,DAI-SH,-0.3163367260,0
30001084,V3P-AZ,-0.4890016510,0
30001085,C-KW6X,-0.2883337300,0
30001086,X1W-AL,-0.2415316540,0
30001087,F-WZYG,-0.1786084960,0
30001088,S-R9J2,-0.7722064020,0
30001089,XU-BF8,-0.8597836450,0
30001090,RIU-GC,-0.4708352450,0
30001091,Z0H2-4,-0.1981038760,0
30001092,63-7Q6,-0.1814995280,0
30001093,XCZ5-Y,-0.5366141630,0
30001094,NRD-5Q,-0.5044460830,0
30001095,W5-205,-0.1566433200,0
30001096,T-4H0B,-0.2672747540,0
30001097,Z-EKCY,-0.1948896160,0
30001098,SH-YZY,-0.1860434290,0
30001099,O7-RFZ,-0.2028269460,0
30001100,CLW-SI,-0.2170953470,0
30001101,5-A0PX,-0.3327516430,0
30001102,R-RMDH,-0.1854528220,0
30001103,2XI8-Y,-0.8693170320,0
30001104,5B-YDD,-0.9190347700,0
30001105,W-XY4J,-0.9209850800,0
30001106,PWPY-4,-0.9613858450,0
30001107,QZ1-OH,-0.9722359470,0
30001108,Y-XZA7,-0.9642967340,0
30001109,1-EVAX,-0.5295687250,0
30001110,I8-AJY,-0.6819627980,0
30001111,6-WMKE,-0.7074401620,0
30001112,J-Z8C2,-0.6716509860,0
30001113,XTVZ-E,-0.4973934350,0
30001114,APES-G,-0.7111157780,0
30001115,B2J-5N,-0.5938111330,0
30001116,2Z-HPQ,-0.6420952180,0
30001117,NBW-GD,-0.6903760190,0
30001118,YM-SRU,-0.7871594660,0
30001119,LO5-LN,-0.6107288060,0
30001120,06-70G,-0.5601010290,0
30001121,UYG-YX,-0.4021046640,0
30001122,GL6S-2,-0.4340006500,0
30001123,RUF3-O,-0.5893066530,0
30001124,C-NMG9,-0.6370686800,0
30001125,P3X-TN,-0.8574347440,0
30001126,N6NK-J,-0.2345953620,0
30001127,TP-APY,-0.2806610830,0
30001128,9NI-FW,-0.6496185180,0
30001129,H-EBQG,-0.6368045730,0
30001130,DOA-YU,-0.1399661870,0
30001131,ZOPZ-6,-0.0793688380,0
30001132,863P-X,-0.1438098100,0
30001133,ZO-YJZ,-0.1828332830,0
30001134,6A-FUY,-0.1712332580,0
30001135,HG-YEQ,-0.0709924840,0
30001136,2FL-5W,-0.0248066680,0
30001137,QSCO-D,-0.1219563250,0
30001138,RXTY-4,-0.1815993720,0
30001139,RSE-PT,-0.0517948580,0
30001140,WVJU-4,-0.1489196040,0
30001141,7T-0QS,-0.1578066660,0
30001142,RWML-A,-0.1573136850,0
30001143,V-JCJS,-0.0977841280,0
30001144,8C-VE3,-0.1826050050,0
30001145,S5W-1Z,-0.0346968900,0
30001146,IL-OL1,-0.1168969850,0
30001147,POQP-K,-0.1221726650,0
30001148,FO9-FZ,-0.1209305190,0
30001149,4QY-NT,-0.1045624100,0
30001150,0-N1BJ,-0.1307903060,0
30001151,T-8GWA,-0.1327147370,0
30001152,UW-6MW,-0.1831742430,0
30001153,F9E-KX,-0.2538480323,0
30001154,9KOE-A,-0.0470117271,0
30001155,U-QVWD,-0.0705984049,0
30001156,B-3QPD,-0.0757433749,0
30001157,36N-HZ,-0.0617327403,0
30001158,SV5-8N,-0.2067933912,0
30001159,HY-RWO,-0.0757851324,0
30001160,WD-VTV,-0.0854392948,0
30001161,HED-GP,-0.1463222207,0
30001162,V-3YG7,-0.0821114397,0
30001163,QSM-LM,-0.0551838525,0
30001164,KDF-GY,-0.1076878903,0
30001165,QBQ-RF,-0.0465950146,0
30001166,9-8GBA,-0.1388272666,0
30001167,6-K738,-0.0548969055,0
30001168,ZXIC-7,-0.1064479958,0
30001169,2J-WJY,-0.0510096336,0
30001170,1P-WGB,-0.1088431934,0
30001171,F4R2-Q,-0.1668501536,0
30001172,K0CN-3,-0.1075778365,0
30001173,WLAR-J,-0.3017177449,0
30001174,L7XS-5,-0.1545884920,0
30001175,VA6-DR,-0.1230472479,0
30001176,S-U2VD,-0.0954963554,0
30001177,GE-94X,-0.1528306871,0
30001178,GMLH-K,-0.0605825906,0
30001179,W9-DID,-0.3535710601,0
30001180,KW-I6T,-0.2252840220,0
30001181,EX-0LQ,-0.1434656770,0
30001182,MB-NKE,-0.4535322370,0
30001183,G-7WUF,-0.5347722687,0
30001184,6-MM99,-0.4741302866,0
30001185,JBY6-F,-0.5177002167,0
30001186,FZ-6A5,-0.3664234138,0
30001187,RNF-YH,-0.6514756503,0
30001188,I-8D0G,-0.0603859853,0
30001189,R-K4QY,-0.0434769114,0
30001190,JWZ2-V,-0.0515238789,0
30001191,OGL8-Q,-0.0462551150,0
30001192,GJ0-OJ,-0.0490506464,0
30001193,A-803L,-0.0420768449,0
30001194,WQH-4K,-0.0644073675,0
30001195,J-ODE7,-0.0399810439,0
30001196,Q-S7ZD,-0.0327100045,0
30001197,6X7-JO,-0.0653488209,0
30001198,GE-8JV,-0.2094229653,0
30001199,3-OKDA,-0.1691504294,0
30001200,3GD6-8,-0.2152522139,0
30001201,4M-HGL,-0.1680307632,0
30001202,MY-W1V,-0.0860795866,0
30001203,AX-DOT,-0.2569791327,0
30001204,YHN-3K,-0.1236210809,0
30001205,CB4-Q2,-0.2052717356,0
30001206,CBL-XP,-0.2841958730,0
30001207,WJ-9YO,-0.2175761352,0
30001208,UQ-PWD,-0.3361548099,0
30001209,N-8BZ6,-0.1515770131,0
30001210,A-VILQ,-0.0822789132,0
30001211,X3FQ-W,-0.0925745445,0
30001212,3-SFWG,-0.0753972216,0
30001213,MUXX-4,-0.3613868480,0
30001214,E1-4YH,-0.5599689497,0
30001215,B-XJX4,-0.6763327711,0
30001216,AOK-WQ,-0.7129127375,0
30001217,E3-SDZ,-0.7569526546,0
30001218,7LHB-Z,-0.6072106680,0
30001219,8B-2YA,-0.0769581682,0
30001220,SNFV-I,-0.0870705712,0
30001221,HP-64T,-0.0912462974,0
30001222,V2-VC2,-0.1142989653,0
30001223,L-B55M,-0.1471603374,0
30001224,CX65-5,-0.0897516144,0
30001225,JA-O6J,-0.1104870854,0
30001226,ZQ-Z3Y,-0.0947071586,0
30001227,G-AOTH,-0.1357720953,0
30001228,TA3T-3,-0.1451997702,0
30001229,E-YJ8G,-0.1230146988,0
30001230,J6QB-P,-0.1898521293,0
30001231,KA6D-K,-0.2438126296,0
30001232,7MD-S1,-0.2158056777,0
30001233,ERVK-P,-0.2811912851,0
30001234,UL-7I8,-0.3027493645,0
30001235,BR-N97,-0.2511036920,0
30001236,IS-R7P,-0.1446083072,0
30001237,S25C-K,-0.2673369306,0
30001238,K717-8,-0.2479413711,0
30001239,NH-1X6,-0.2428568917,0
30001240,KH0Z-0,-0.1809136570,0
30001241,5-N2EY,-0.2131768333,0
30001242,KB-U56,-0.2667343043,0
30001243,JGW-OT,-0.3739701358,0
30001244,UCG4-B,-0.4953818897,0
30001245,BUZ-DB,-0.5283541967,0
30001246,QETZ-W,-0.4045146181,0
30001247,WFC-MY,-0.4565769126,0
30001248,Q-U96U,-0.4964727071,0
30001249,X4-WL0,-0.5053002797,0
30001250,W-MPTH,-0.6244227085,0
30001251,4NBN-9,-0.6307494042,0
30001252,EX6-AO,-0.5315898183,0
30001253,CZK-ZQ,-0.6604133042,0
30001254,CNC-4V,-0.7094880589,0
30001255,Y-PNRL,-0.7747709710,0
30001256,FAT-6P,-0.6404137465,0
30001257,6BPS-T,-0.8287678363,0
30001258,25S-6P,-0.9490402174,0
30001259,RR-D05,-0.9781857072,0
30001260,4-07MU,-1.0000000000,0
30001261,Y-W1Q3,-0.1601604333,0
30001262,Y6-HPG,-0.1139854372,0
30001263,Z-GY5S,-0.1133503080,0
30001264,KK-L97,-0.1190068808,0
30001265,R-KZK7,-0.1067611626,0
30001266,9-R6GU,-0.0987488343,0
30001267,N-Q5PW,-0.1662164516,0
30001268,P-FSQE,-0.1497031894,0
30001269,H-PA29,-0.2410535521,0
30001270,1-Y6KI,-0.1805914798,0
30001271,YP-J33,-0.1394715863,0
30001272,D-8SI1,-0.1291080296,0
30001273,9-266Q,-0.2508793842,0
30001274,K3JR-J,-0.1386595866,0
30001275,CSOA-B,-0.1522167558,0
30001276,6W-HRH,-0.2076244321,0
30001277,N5Y-4N,-0.2452049040,0
30001278,MQFX-Q,-0.4229134363,0
30001279,9-8BL8,-0.4970333723,0
30001280,N6G-H3,-0.4042849657,0
30001281,3A1P-N,-0.8785443609,0
30001282,OZ-VAE,-0.3092489836,0
30001283,A-AFGR,-0.3952585629,0
30001284,92K-H2,-0.4420652794,0
30001285,AA-YRK,-0.4128021548,0
30001286,BV-1JG,-0.2340102349,0
30001287,0-BFTQ,-0.1743883439,0
30001288,SS-GED,-0.1636313876,0
30001289,AJCJ-1,-0.1511697861,0
30001290,6NJ8-V,-0.1793205072,0
30001291,Y-4CFK,-0.1904753726,0
30001292,HBD-CC,-0.1225714729,0
30001293,P-GKF5,-0.1314294789,0
30001294,E-7U8U,-0.1334425735,0
30001295,0-XIDJ,-0.1193007733,0
30001296,SBL5-R,-0.1280370477,0
30001297,O-TVTD,-0.0979380921,0
30001298,8CIX-S,-0.0890613964,0
30001299,D-SKWC,-0.1610607208,0
30001300,4RX-EE,-0.1621835394,0
30001301,V3X-L8,-0.1624825810,0
30001302,N0C-UN,-0.1420435992,0
30001303,VG-6CH,-0.1482452168,0
30001304,Z0-TJW,-0.1577189554,0
30001305,QHJ-FW,-0.1727581908,0
30001306,9IPC-E,-0.1439365891,0
30001307,EIV-1W,-0.1907577754,0
30001308,S-1ZXZ,-0.3007868368,0
30001309,N-5476,-0.3553412763,0
30001310,PZOZ-K,-0.3952175073,0
30001311,W3KK-R,-0.5346793649,0
30001312,92D-OI,-0.3219846122,0
30001313,EK2-ET,-0.3329911939,0
30001314,SE-SHZ,-0.4720100755,0
30001315,JURU-T,-0.1227433213,0
30001316,MC6-5J,-0.1051552435,0
30001317,65V-RH,-0.2717427429,0
30001318,4-7IL9,-0.1013619872,0
30001319,2PLH-3,-0.1418186193,0
30001320,RQ9-OZ,-0.1558918802,0
30001321,B-CZXG,-0.2371117950,0
30001322,0-O2UT,-0.4212464479,0
30001323,Q61Y-F,-0.6551387198,0
30001324,PF-QHK,-0.1344017623,0
30001325,XW-6TC,-0.1249021403,0
30001326,Q-7SUI,-0.1750481307,0
30001327,VVD-O6,-0.1245438566,0
30001328,6ZJ-SC,-0.1271738740,0
30001329,P-VYVL,-0.1252189378,0
30001330,HD-JVQ,-0.1349519724,0
30001331,H-AJ27,-0.5909830285,0
30001332,M2-2V1,-0.6857044368,0
30001333,2TH-3F,-0.9340341878,0
30001334,E1F-E5,-0.6147543569,0
30001335,4S-PVC,-0.7452089394,0
30001336,WLF-D3,-1.0000000000,0
30001337,LHJ-2G,-0.1674534597,0
30001338,SHJO-J,-0.1246232915,0
30001339,6UQ-4U,-0.1745151494,0
30001340,430-BE,-0.1276886735,0
30001341,OJ-CT4,-0.0683151506,0
30001342,AZ-UWB,-0.0772517495,0
30001343,H-S5BM,-0.0668267418,0
30001344,FHB-QA,-0.3791954948,0
30001345,Z3U-GI,-0.6018019137,0
30001346,B3QP-K,-0.7720294299,0
30001347,GVZ-1W,-0.9020696931,0
30001348,G9D-XW,-0.3288266282,0
30001349,42XJ-N,-0.4120149323,0
30001350,L-IE41,-0.6620384733,0
